,batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS,weight,height,weight_per_height,hit_way,pos,country,starting_salary_list
2183,302,초이스,2017,넥센,0.307,46,176,37,54,8,1,17,115,42,0,0,17,7,49,5,0.653,0.388,1,183cm/98kg,1989년 11월 10일,외야수(우투우타),미국 Texas at Arlington(대),,1.041,98.0,183.0,0.5355191256830601,우타,외야수,foreign,
2184,302,초이스,2018,넥센,0.258,96,349,55,90,19,0,17,160,61,2,1,33,10,79,4,0.458,0.335,2,183cm/98kg,1989년 11월 10일,외야수(우투우타),미국 Texas at Arlington(대),,0.7929999999999999,98.0,183.0,0.5355191256830601,우타,외야수,foreign,
2185,303,최경철,2004,SK,0.2,34,35,2,7,0,0,1,10,3,0,0,0,2,7,0,0.2857142857142857,0.2432432432432433,2,,1980년 08월 15일,,효자초-전주동중-전주고-동의대-SK-상무-SK-넥센-LG,,0.528957528957529,,,,,,korea,
2186,303,최경철,2005,SK,0.214,43,56,6,12,2,0,0,14,2,0,0,6,1,19,2,0.25,0.3015873015873016,1,,1980년 08월 15일,,효자초-전주동중-전주고-동의대-SK-상무-SK-넥센-LG,,0.5515873015873016,,,,,,korea,
2187,303,최경철,2006,SK,0.183,63,71,3,13,0,0,0,13,1,0,0,6,0,19,3,0.1830985915492957,0.2467532467532467,3,,1980년 08월 15일,,효자초-전주동중-전주고-동의대-SK-상무-SK-넥센-LG,,0.4298518383025425,,,,,,korea,
2188,303,최경철,2010,SK,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,,1980년 08월 15일,,효자초-전주동중-전주고-동의대-SK-상무-SK-넥센-LG,,0.0,,,,,,korea,
2189,303,최경철,2011,SK,0.143,20,28,2,4,3,0,0,7,4,0,0,3,0,8,0,0.25,0.2258064516129032,1,,1980년 08월 15일,,효자초-전주동중-전주고-동의대-SK-상무-SK-넥센-LG,,0.4758064516129033,,,,,,korea,
2190,303,최경철,2012,넥센,0.223,81,130,9,29,3,1,0,34,7,1,1,6,1,32,0,0.2615384615384615,0.2627737226277372,3,,1980년 08월 15일,,효자초-전주동중-전주고-동의대-SK-상무-SK-넥센-LG,,0.5243121841661988,,,,,,korea,
2191,303,최경철,2013,LG,0.245,38,53,6,13,2,1,0,17,5,0,1,4,2,17,0,0.3207547169811321,0.3220338983050847,2,,1980년 08월 15일,,효자초-전주동중-전주고-동의대-SK-상무-SK-넥센-LG,,0.6427886152862168,,,,,,korea,
2192,303,최경철,2014,LG,0.214,117,290,36,62,11,0,4,85,39,4,2,22,5,67,7,0.293103448275862,0.2807570977917981,3,,1980년 08월 15일,,효자초-전주동중-전주고-동의대-SK-상무-SK-넥센-LG,,0.5738605460676601,,,,,,korea,
2193,303,최경철,2015,LG,0.208,109,183,23,38,7,1,3,56,19,3,1,14,8,55,1,0.3060109289617486,0.2926829268292683,5,,1980년 08월 15일,,효자초-전주동중-전주고-동의대-SK-상무-SK-넥센-LG,,0.5986938557910169,,,,,,korea,
2194,303,최경철,2016,LG,0.156,29,45,3,7,2,0,0,9,2,0,0,4,1,16,0,0.2,0.24,2,,1980년 08월 15일,,효자초-전주동중-전주고-동의대-SK-상무-SK-넥센-LG,,0.44,,,,,,korea,
2195,303,최경철,2017,삼성,0.313,25,32,5,10,2,0,2,18,7,0,0,3,3,10,0,0.5625,0.4210526315789473,0,,1980년 08월 15일,,효자초-전주동중-전주고-동의대-SK-상무-SK-넥센-LG,,0.9835526315789472,,,,,,korea,
2196,304,최동수,1994,LG,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.0,,,,,,korea,
2197,304,최동수,1996,LG,0.2,51,85,9,17,5,0,2,28,6,0,0,6,0,30,3,0.3294117647058823,0.2527472527472527,0,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.582159017453135,,,,,,korea,
2198,304,최동수,1997,LG,0.223,54,112,14,25,5,2,7,55,21,0,0,10,5,25,3,0.4910714285714286,0.3149606299212598,1,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.8060320584926883,,,,,,korea,
2199,304,최동수,1998,LG,0.158,21,57,6,9,1,0,0,10,5,0,1,2,0,12,2,0.175438596491228,0.1864406779661017,3,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.3618792744573297,,,,,,korea,
2200,304,최동수,1999,LG,0.217,17,23,2,5,2,0,0,7,4,0,0,2,0,8,1,0.3043478260869565,0.28,0,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.5843478260869566,,,,,,korea,
2201,304,최동수,2000,LG,0.256,29,43,5,11,1,1,2,20,7,0,0,3,0,13,0,0.4651162790697674,0.3043478260869565,2,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.7694641051567239,,,,,,korea,
2202,304,최동수,2001,LG,0.293,94,147,17,43,9,0,6,70,31,1,1,19,3,22,3,0.4761904761904762,0.3846153846153846,1,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.8608058608058609,,,,,,korea,
2203,304,최동수,2002,LG,0.243,106,268,28,65,13,0,4,90,31,3,1,26,0,59,6,0.3358208955223881,0.3095238095238095,1,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.6453447050461976,,,,,,korea,
2204,304,최동수,2003,LG,0.259,91,212,12,55,11,0,2,72,26,1,2,24,0,39,6,0.3396226415094339,0.3347457627118644,3,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.6743684042212983,,,,,,korea,
2205,304,최동수,2004,LG,0.257,123,381,49,98,22,0,15,165,57,1,1,23,2,51,15,0.4330708661417323,0.3029556650246305,6,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.7360265311663629,,,,,,korea,
2206,304,최동수,2005,LG,0.319,77,210,20,67,17,0,6,102,36,1,0,17,0,29,3,0.4857142857142857,0.3700440528634361,4,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.8557583385777219,,,,,,korea,
2207,304,최동수,2006,LG,0.19,54,100,5,19,2,0,1,24,13,0,0,7,1,21,5,0.24,0.25,3,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.49,,,,,,korea,
2208,304,최동수,2007,LG,0.306,125,431,49,132,23,0,12,191,58,1,1,48,5,52,16,0.4431554524361949,0.3822314049586777,9,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.8253868573948726,,,,,,korea,
2209,304,최동수,2008,LG,0.265,110,381,32,101,15,0,14,158,62,0,3,31,9,62,16,0.4146981627296588,0.334916864608076,4,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.7496150273377349,,,,,,korea,
2210,304,최동수,2009,LG,0.296,108,338,43,100,16,1,13,157,65,1,0,34,4,58,20,0.4644970414201183,0.3670212765957447,1,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.8315183180158628,,,,,,korea,
2211,304,최동수,2010,SK,0.204,56,108,13,22,2,0,3,33,13,0,1,8,2,14,4,0.3055555555555556,0.2711864406779661,1,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.5767419962335216,,,,,,korea,
2212,304,최동수,2011,SK,0.304,80,181,16,55,8,0,2,69,30,0,1,11,2,21,6,0.3812154696132597,0.3505154639175257,1,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.7317309335307854,,,,,,korea,
2213,304,최동수,2012,LG,0.278,94,252,20,70,8,0,1,81,37,0,1,26,3,29,6,0.3214285714285714,0.3523131672597864,5,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.673741738688358,,,,,,korea,
2214,304,최동수,2013,LG,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,,1971년 09월 11일,,봉천초-강남중-광영고-중앙대-LG-SK-LG,,0.0,,,,,,korea,
2215,305,최민구,2015,삼성,,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,0,,1992년 03월 17일,,칠성초-대구중-대구상원고-영남대,,,,,,,,korea,
2216,306,최선호,2015,삼성,0.1669999999999999,33,42,8,7,1,0,0,8,1,2,0,0,0,13,0,0.1904761904761904,0.1666666666666666,1,,1991년 12월 12일,,사근초(동부리틀)-건대부중-장충고-동의대,,0.3571428571428571,,,,,,korea,
2217,306,최선호,2016,삼성,0.115,60,26,11,3,1,0,0,4,3,1,2,1,0,11,0,0.1538461538461538,0.1481481481481481,0,,1991년 12월 12일,,사근초(동부리틀)-건대부중-장충고-동의대,,0.301994301994302,,,,,,korea,
2218,307,최승준,2006,LG,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,188cm/88kg,1988년 01월 11일,내야수(우투우타),인천서림초-동산중-동산고-LG,5000만원,,88.0,188.0,0.46808510638297873,우타,내야수,korea,5000
2219,307,최승준,2007,LG,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0,188cm/88kg,1988년 01월 11일,내야수(우투우타),인천서림초-동산중-동산고-LG,5000만원,0.0,88.0,188.0,0.46808510638297873,우타,내야수,korea,5000
2220,307,최승준,2013,LG,0.0,2,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0,188cm/88kg,1988년 01월 11일,내야수(우투우타),인천서림초-동산중-동산고-LG,5000만원,0.0,88.0,188.0,0.46808510638297873,우타,내야수,korea,5000
2221,307,최승준,2014,LG,0.263,20,38,4,10,3,0,2,19,11,0,0,2,0,11,1,0.5,0.3,0,188cm/88kg,1988년 01월 11일,내야수(우투우타),인천서림초-동산중-동산고-LG,5000만원,0.8,88.0,188.0,0.46808510638297873,우타,내야수,korea,5000
2222,307,최승준,2015,LG,0.077,8,26,0,2,0,0,0,2,1,0,0,4,0,7,0,0.077,0.194,0,188cm/88kg,1988년 01월 11일,내야수(우투우타),인천서림초-동산중-동산고-LG,5000만원,0.271,88.0,188.0,0.46808510638297873,우타,내야수,korea,5000
2223,307,최승준,2016,SK,0.266,76,199,31,53,5,0,19,115,42,0,0,28,3,66,5,0.578,0.364,2,188cm/88kg,1988년 01월 11일,내야수(우투우타),인천서림초-동산중-동산고-LG,5000만원,0.942,88.0,188.0,0.46808510638297873,우타,내야수,korea,5000
2224,307,최승준,2017,SK,0.233,31,90,11,21,4,0,6,43,16,0,0,7,1,34,3,0.478,0.296,1,188cm/88kg,1988년 01월 11일,내야수(우투우타),인천서림초-동산중-동산고-LG,5000만원,0.774,88.0,188.0,0.46808510638297873,우타,내야수,korea,5000
2225,307,최승준,2018,SK,0.25,27,72,5,18,3,0,4,33,11,0,0,6,1,25,3,0.458,0.316,2,188cm/88kg,1988년 01월 11일,내야수(우투우타),인천서림초-동산중-동산고-LG,5000만원,0.774,88.0,188.0,0.46808510638297873,우타,내야수,korea,5000
2226,308,최영진,2012,LG,0.241,43,79,9,19,4,0,0,23,7,0,0,3,2,11,1,0.291,0.282,2,185cm/87kg,1988년 05월 10일,내야수(우투우타),영랑초-설악중-속초상고-한일장신대-LG-두산,,0.573,87.0,185.0,0.4702702702702703,우타,내야수,korea,
2227,308,최영진,2013,LG,0.125,6,8,0,1,0,0,0,1,0,0,0,0,0,5,1,0.125,0.125,0,185cm/87kg,1988년 05월 10일,내야수(우투우타),영랑초-설악중-속초상고-한일장신대-LG-두산,,0.25,87.0,185.0,0.4702702702702703,우타,내야수,korea,
2228,308,최영진,2014,두산,0.143,4,7,1,1,0,0,0,1,1,0,0,0,0,1,0,0.143,0.143,0,185cm/87kg,1988년 05월 10일,내야수(우투우타),영랑초-설악중-속초상고-한일장신대-LG-두산,,0.286,87.0,185.0,0.4702702702702703,우타,내야수,korea,
2229,308,최영진,2015,두산,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,185cm/87kg,1988년 05월 10일,내야수(우투우타),영랑초-설악중-속초상고-한일장신대-LG-두산,,0.0,87.0,185.0,0.4702702702702703,우타,내야수,korea,
2230,308,최영진,2017,삼성,0.2,14,20,4,4,0,2,1,11,4,1,0,1,0,4,0,0.55,0.238,1,185cm/87kg,1988년 05월 10일,내야수(우투우타),영랑초-설악중-속초상고-한일장신대-LG-두산,,0.7879999999999999,87.0,185.0,0.4702702702702703,우타,내야수,korea,
2231,308,최영진,2018,삼성,0.294,61,126,13,37,7,0,4,56,18,2,4,10,0,30,6,0.444,0.341,3,185cm/87kg,1988년 05월 10일,내야수(우투우타),영랑초-설악중-속초상고-한일장신대-LG-두산,,0.785,87.0,185.0,0.4702702702702703,우타,내야수,korea,
2232,309,최원제,2008,삼성,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,183cm/95kg,1989년 02월 04일,내야수(우투좌타),사당초-이수중-장충고-삼성-경찰,25000만원,,95.0,183.0,0.5191256830601093,좌타,내야수,korea,25000
2233,309,최원제,2009,삼성,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,183cm/95kg,1989년 02월 04일,내야수(우투좌타),사당초-이수중-장충고-삼성-경찰,25000만원,,95.0,183.0,0.5191256830601093,좌타,내야수,korea,25000
2234,309,최원제,2017,삼성,0.222,11,18,3,4,3,0,0,7,3,0,0,0,0,6,1,0.389,0.222,0,183cm/95kg,1989년 02월 04일,내야수(우투좌타),사당초-이수중-장충고-삼성-경찰,25000만원,0.611,95.0,183.0,0.5191256830601093,좌타,내야수,korea,25000
2235,309,최원제,2018,삼성,0.273,8,11,1,3,0,0,0,3,0,0,0,1,1,5,0,0.273,0.385,0,183cm/95kg,1989년 02월 04일,내야수(우투좌타),사당초-이수중-장충고-삼성-경찰,25000만원,0.6579999999999999,95.0,183.0,0.5191256830601093,좌타,내야수,korea,25000
2236,310,최원준,2016,KIA,0.458,14,24,5,11,1,0,1,15,4,1,1,0,0,3,0,0.625,0.458,2,178cm/85kg,1997년 03월 23일,내야수(우투좌타),연현초-서울경원중-서울고,15000만원,1.083,85.0,178.0,0.47752808988764045,좌타,내야수,korea,15000
2237,310,최원준,2017,KIA,0.308,72,156,27,48,15,0,3,72,27,3,2,10,2,20,2,0.462,0.351,6,178cm/85kg,1997년 03월 23일,내야수(우투좌타),연현초-서울경원중-서울고,15000만원,0.813,85.0,178.0,0.47752808988764045,좌타,내야수,korea,15000
2238,310,최원준,2018,KIA,0.272,101,302,46,82,14,1,4,110,32,10,4,20,4,58,4,0.364,0.324,14,178cm/85kg,1997년 03월 23일,내야수(우투좌타),연현초-서울경원중-서울고,15000만원,0.688,85.0,178.0,0.47752808988764045,좌타,내야수,korea,15000
2239,311,최윤석,2010,SK,0.092,47,76,13,7,2,0,0,9,2,7,1,8,1,19,1,0.118,0.186,1,175cm/75kg,1987년 03월 28일,내야수(우투우타),화곡초-덕수중-성남고-홍익대-SK-한화-경찰,6000만원,0.304,75.0,175.0,0.42857142857142855,우타,내야수,korea,6000
2240,311,최윤석,2011,SK,0.244,82,156,21,38,4,1,1,47,9,4,4,32,7,38,2,0.301,0.395,6,175cm/75kg,1987년 03월 28일,내야수(우투우타),화곡초-덕수중-성남고-홍익대-SK-한화-경찰,6000만원,0.696,75.0,175.0,0.42857142857142855,우타,내야수,korea,6000
2241,311,최윤석,2012,SK,0.229,109,170,17,39,1,0,1,43,15,6,5,33,2,36,4,0.253,0.359,6,175cm/75kg,1987년 03월 28일,내야수(우투우타),화곡초-덕수중-성남고-홍익대-SK-한화-경찰,6000만원,0.612,75.0,175.0,0.42857142857142855,우타,내야수,korea,6000
2242,311,최윤석,2013,SK,0.194,45,67,10,13,4,0,0,17,4,0,2,13,2,22,3,0.254,0.341,5,175cm/75kg,1987년 03월 28일,내야수(우투우타),화곡초-덕수중-성남고-홍익대-SK-한화-경찰,6000만원,0.595,75.0,175.0,0.42857142857142855,우타,내야수,korea,6000
2243,311,최윤석,2016,한화,0.125,11,16,2,2,0,0,0,2,0,0,0,1,0,4,0,0.125,0.176,1,175cm/75kg,1987년 03월 28일,내야수(우투우타),화곡초-덕수중-성남고-홍익대-SK-한화-경찰,6000만원,0.301,75.0,175.0,0.42857142857142855,우타,내야수,korea,6000
2244,311,최윤석,2017,한화,0.219,21,32,3,7,0,0,0,7,2,0,0,0,0,6,0,0.219,0.219,1,175cm/75kg,1987년 03월 28일,내야수(우투우타),화곡초-덕수중-성남고-홍익대-SK-한화-경찰,6000만원,0.438,75.0,175.0,0.42857142857142855,우타,내야수,korea,6000
2245,311,최윤석,2018,한화,,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,,1.0,0,175cm/75kg,1987년 03월 28일,내야수(우투우타),화곡초-덕수중-성남고-홍익대-SK-한화-경찰,6000만원,,75.0,175.0,0.42857142857142855,우타,내야수,korea,6000
2246,312,최재훈,2008,두산,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,178cm/76kg,1989년 08월 27일,포수(우투우타),화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산,,,76.0,178.0,0.42696629213483145,우타,포수,korea,
2247,312,최재훈,2012,두산,0.209,69,91,9,19,4,0,1,26,8,0,0,4,4,17,1,0.286,0.27,6,178cm/76kg,1989년 08월 27일,포수(우투우타),화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산,,0.556,76.0,178.0,0.42696629213483145,우타,포수,korea,
2248,312,최재훈,2013,두산,0.27,60,89,12,24,5,0,2,35,8,0,0,6,8,19,3,0.393,0.365,2,178cm/76kg,1989년 08월 27일,포수(우투우타),화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산,,0.758,76.0,178.0,0.42696629213483145,우타,포수,korea,
2249,312,최재훈,2014,두산,0.241,48,112,9,27,3,1,1,35,10,0,2,5,3,22,3,0.313,0.287,2,178cm/76kg,1989년 08월 27일,포수(우투우타),화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산,,0.6,76.0,178.0,0.42696629213483145,우타,포수,korea,
2250,312,최재훈,2015,두산,0.152,71,99,6,15,3,0,0,18,7,0,0,3,8,19,6,0.182,0.234,1,178cm/76kg,1989년 08월 27일,포수(우투우타),화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산,,0.416,76.0,178.0,0.42696629213483145,우타,포수,korea,
2251,312,최재훈,2016,두산,0.1669999999999999,22,18,1,3,1,0,0,4,4,0,0,2,1,2,1,0.222,0.273,1,178cm/76kg,1989년 08월 27일,포수(우투우타),화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산,,0.495,76.0,178.0,0.42696629213483145,우타,포수,korea,
2252,312,최재훈,2017,한화,0.257,104,269,22,69,10,0,1,82,16,0,2,26,8,36,10,0.305,0.34,1,178cm/76kg,1989년 08월 27일,포수(우투우타),화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산,,0.645,76.0,178.0,0.42696629213483145,우타,포수,korea,
2253,312,최재훈,2018,한화,0.262,128,298,36,78,17,0,1,98,27,8,0,20,15,61,8,0.329,0.337,5,178cm/76kg,1989년 08월 27일,포수(우투우타),화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산,,0.6659999999999999,76.0,178.0,0.42696629213483145,우타,포수,korea,
2254,313,최정,2005,SK,0.247,45,85,6,21,5,0,1,29,11,0,0,5,2,27,3,0.341,0.304,1,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.645,90.0,180.0,0.5,우타,내야수,korea,30000
2255,313,최정,2006,SK,0.221,92,280,25,62,11,0,12,109,40,3,2,14,7,90,6,0.389,0.275,8,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.664,90.0,180.0,0.5,우타,내야수,korea,30000
2256,313,최정,2007,SK,0.267,122,408,49,109,19,1,16,178,66,8,7,33,11,84,3,0.436,0.338,12,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.774,90.0,180.0,0.5,우타,내야수,korea,30000
2257,313,최정,2008,SK,0.328,114,406,77,133,24,1,12,195,61,19,8,41,17,58,7,0.48,0.41,14,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.8899999999999999,90.0,180.0,0.5,우타,내야수,korea,30000
2258,313,최정,2009,SK,0.265,99,339,63,90,15,0,19,162,58,11,0,40,22,64,6,0.478,0.376,9,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.8540000000000001,90.0,180.0,0.5,우타,내야수,korea,30000
2259,313,최정,2010,SK,0.3,123,400,84,120,31,1,20,213,80,12,4,49,20,72,7,0.5329999999999999,0.396,14,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.929,90.0,180.0,0.5,우타,내야수,korea,30000
2260,313,최정,2011,SK,0.31,113,403,64,125,25,1,20,212,75,15,5,46,20,72,8,0.526,0.402,5,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.928,90.0,180.0,0.5,우타,내야수,korea,30000
2261,313,최정,2012,SK,0.3,130,474,85,142,33,1,26,255,84,20,8,49,21,98,8,0.5379999999999999,0.385,6,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.923,90.0,180.0,0.5,우타,내야수,korea,30000
2262,313,최정,2013,SK,0.316,120,434,75,137,18,0,28,239,83,24,8,64,24,109,10,0.551,0.429,19,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.98,90.0,180.0,0.5,우타,내야수,korea,30000
2263,313,최정,2014,SK,0.305,82,308,65,94,20,0,14,156,76,7,2,37,12,69,9,0.506,0.397,12,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.903,90.0,180.0,0.5,우타,내야수,korea,30000
2264,313,최정,2015,SK,0.295,81,275,43,81,17,0,17,149,58,5,2,46,5,78,6,0.542,0.401,4,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.943,90.0,180.0,0.5,우타,내야수,korea,30000
2265,313,최정,2016,SK,0.288,141,500,106,144,24,1,40,290,106,1,2,77,23,126,6,0.58,0.403,14,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.983,90.0,180.0,0.5,우타,내야수,korea,30000
2266,313,최정,2017,SK,0.316,130,430,89,136,18,1,46,294,113,1,5,70,19,107,8,0.684,0.4270000000000001,6,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,1.111,90.0,180.0,0.5,우타,내야수,korea,30000
2267,313,최정,2018,SK,0.244,115,406,95,99,16,1,35,222,74,9,2,58,23,129,10,0.547,0.368,11,180cm/90kg,1987년 02월 28일,내야수(우투우타),대일초-평촌중-유신고,30000만원,0.915,90.0,180.0,0.5,우타,내야수,korea,30000
2268,314,최정민,2012,SK,0.0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,177cm/75kg,1989년 06월 02일,내야수(우투좌타),배영초-마산중-마산고-동아대-SK-상무-SK,6000만원,0.0,75.0,177.0,0.423728813559322,좌타,내야수,korea,6000
2269,314,최정민,2015,SK,0.308,8,13,1,4,0,0,0,4,2,0,0,1,0,3,0,0.308,0.357,0,177cm/75kg,1989년 06월 02일,내야수(우투좌타),배영초-마산중-마산고-동아대-SK-상무-SK,6000만원,0.665,75.0,177.0,0.423728813559322,좌타,내야수,korea,6000
2270,314,최정민,2016,SK,0.329,88,155,29,51,4,1,0,57,11,8,4,8,7,48,1,0.368,0.386,5,177cm/75kg,1989년 06월 02일,내야수(우투좌타),배영초-마산중-마산고-동아대-SK-상무-SK,6000만원,0.754,75.0,177.0,0.423728813559322,좌타,내야수,korea,6000
2271,314,최정민,2017,KIA,0.333,8,9,1,3,1,0,0,4,1,0,0,0,0,4,0,0.444,0.333,0,177cm/75kg,1989년 06월 02일,내야수(우투좌타),배영초-마산중-마산고-동아대-SK-상무-SK,6000만원,0.777,75.0,177.0,0.423728813559322,좌타,내야수,korea,6000
2272,314,최정민,2018,KIA,0.253,57,83,17,21,2,0,2,29,6,1,3,7,1,20,2,0.349,0.319,3,177cm/75kg,1989년 06월 02일,내야수(우투좌타),배영초-마산중-마산고-동아대-SK-상무-SK,6000만원,0.6679999999999999,75.0,177.0,0.423728813559322,좌타,내야수,korea,6000
2273,315,최주환,2006,두산,0.0,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.0,73.0,178.0,0.4101123595505618,좌타,내야수,korea,6000
2274,315,최주환,2007,두산,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.0,73.0,178.0,0.4101123595505618,좌타,내야수,korea,6000
2275,315,최주환,2008,두산,0.267,16,15,3,4,2,1,0,8,6,0,0,1,0,4,0,0.5329999999999999,0.313,1,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.8460000000000001,73.0,178.0,0.4101123595505618,좌타,내야수,korea,6000
2276,315,최주환,2009,두산,0.0,9,10,0,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.091,1,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.091,73.0,178.0,0.4101123595505618,좌타,내야수,korea,6000
2277,315,최주환,2012,두산,0.271,81,210,29,57,11,2,2,78,22,4,3,18,3,23,2,0.371,0.336,4,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.7070000000000001,73.0,178.0,0.4101123595505618,좌타,내야수,korea,6000
2278,315,최주환,2013,두산,0.297,47,91,12,27,5,1,2,40,10,1,0,8,0,9,3,0.44,0.35,1,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.79,73.0,178.0,0.4101123595505618,좌타,내야수,korea,6000
2279,315,최주환,2014,두산,0.28,82,189,38,53,14,0,4,79,31,1,1,14,2,25,1,0.418,0.333,3,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.7509999999999999,73.0,178.0,0.4101123595505618,좌타,내야수,korea,6000
2280,315,최주환,2015,두산,0.282,100,238,34,67,16,2,5,102,32,0,3,25,3,34,6,0.429,0.356,8,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.7849999999999999,73.0,178.0,0.4101123595505618,좌타,내야수,korea,6000
2281,315,최주환,2016,두산,0.281,85,160,21,45,11,0,2,62,22,0,0,12,4,19,2,0.388,0.339,2,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.7270000000000001,73.0,178.0,0.4101123595505618,좌타,내야수,korea,6000
2282,315,최주환,2017,두산,0.301,129,399,65,120,16,6,7,169,57,3,2,38,9,58,10,0.424,0.37,7,178cm/73kg,1988년 02월 28일,내야수(우투좌타),학강초-광주동성중-광주동성고-두산-상무,6000만원,0.794,73.0,178.0,0.4101123595505618,좌타,내야수,korea,6000
