,batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,position,career,starting_salary,OPS,new_idx
999,250,임훈,2013,SK,0.212,11,33,2,7,1,0,0,8,1,0,0,1,1,7,1,0.242,0.257,0,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.499,임훈2013
1000,250,임훈,2014,SK,0.240,11,25,2,6,2,0,0,8,2,1,0,3,0,8,0,0.32,0.31,0,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.63,임훈2014
1001,250,임훈,2015,LG,0.192,11,26,3,5,0,0,1,8,1,2,0,4,0,5,1,0.308,0.3,0,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.608,임훈2015
1002,250,임훈,2016,LG,0.286,9,21,5,6,2,0,1,11,2,1,2,4,0,2,1,0.524,0.4,0,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.924,임훈2016
1003,250,임훈,2017,LG,0.444,12,18,5,8,0,0,1,11,3,0,0,2,1,2,0,0.611,0.524,0,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,1.135,임훈2017
1004,250,임훈,2018,LG,0.333,5,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0.333,0.5,0,186cm/86kg,1985년 07월 17일,외야수(좌투좌타),수유초-신일중-신일고-SK-롯데-SK,6500만원,0.833,임훈2018
1005,251,장민석,2008,우리,0.125,11,24,2,3,0,0,0,3,2,2,1,0,0,9,0,0.125,0.125,0,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,0.25,장민석2008
1006,251,장민석,2010,넥센,0.500,11,4,3,2,0,0,0,2,0,3,1,0,0,0,0,0.5,0.5,0,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,1.0,장민석2010
1007,251,장민석,2011,넥센,0.200,12,25,2,5,0,1,0,7,3,0,2,1,0,1,0,0.28,0.231,0,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,0.511,장민석2011
1008,251,장민석,2012,넥센,0.237,11,38,3,9,0,2,0,13,1,3,1,3,0,7,0,0.342,0.293,0,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,0.635,장민석2012
1009,251,장민석,2013,넥센,0.280,11,25,2,7,1,1,0,10,2,3,2,3,0,4,0,0.4,0.357,0,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,0.757,장민석2013
1010,251,장민석,2014,두산,0.357,8,14,5,5,0,0,0,5,0,1,2,2,0,2,0,0.357,0.438,0,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,0.7949999999999999,장민석2014
1011,251,장민석,2015,두산,0.111,11,9,3,1,0,0,0,1,0,0,1,0,1,2,0,0.111,0.2,0,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,0.311,장민석2015
1012,251,장민석,2016,한화,0.243,12,37,4,9,1,1,1,15,5,1,0,2,0,10,2,0.405,0.282,0,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,0.687,장민석2016
1013,251,장민석,2017,한화,0.324,12,37,8,12,3,0,0,15,7,4,0,2,0,6,0,0.405,0.35,0,180cm/73kg,1982년 05월 09일,외야수(좌투좌타),감천초-대동중-경남고-현대-우리-히어로즈-넥센-두산,10000만원,0.755,장민석2017
1014,252,장성우,2009,롯데,0.000,6,5,0,0,0,0,0,0,0,0,0,1,0,2,1,0.0,0.1669999999999999,0,187cm/100kg,1990년 01월 17일,포수(우투우타),감천초-경남중-경남고-롯데-경찰-롯데,20000만원,0.1669999999999999,장성우2009
1015,252,장성우,2010,롯데,0.364,6,11,3,4,0,0,0,4,0,0,0,0,1,2,0,0.364,0.417,0,187cm/100kg,1990년 01월 17일,포수(우투우타),감천초-경남중-경남고-롯데-경찰-롯데,20000만원,0.7809999999999999,장성우2010
1016,252,장성우,2011,롯데,0.200,12,15,0,3,0,0,0,3,0,0,0,2,0,3,1,0.2,0.294,0,187cm/100kg,1990년 01월 17일,포수(우투우타),감천초-경남중-경남고-롯데-경찰-롯데,20000만원,0.494,장성우2011
1017,252,장성우,2014,롯데,0.200,2,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0.2,0.2,1,187cm/100kg,1990년 01월 17일,포수(우투우타),감천초-경남중-경남고-롯데-경찰-롯데,20000만원,0.4,장성우2014
1018,252,장성우,2015,KT,0.200,11,20,1,4,2,0,0,6,2,0,1,5,0,6,1,0.3,0.36,0,187cm/100kg,1990년 01월 17일,포수(우투우타),감천초-경남중-경남고-롯데-경찰-롯데,20000만원,0.6599999999999999,장성우2015
1019,252,장성우,2017,KT,0.273,8,22,3,6,2,0,0,8,1,0,0,5,0,5,1,0.364,0.407,0,187cm/100kg,1990년 01월 17일,포수(우투우타),감천초-경남중-경남고-롯데-경찰-롯데,20000만원,0.7709999999999999,장성우2017
1020,252,장성우,2018,KT,0.200,5,10,2,2,0,0,0,2,1,1,0,2,0,0,1,0.2,0.308,0,187cm/100kg,1990년 01월 17일,포수(우투우타),감천초-경남중-경남고-롯데-경찰-롯데,20000만원,0.508,장성우2018
1021,254,장승현,2018,두산,0.111,6,9,1,1,1,0,0,2,1,0,0,1,0,4,0,0.222,0.2,0,184cm/86kg,1994년 03월 07일,포수(우투우타),서림초-동산중-제물포고-두산-경찰,7000만원,0.422,장승현2018
1022,255,장시윤,2016,넥센,0.278,16,18,3,5,1,0,0,6,1,0,0,1,0,7,0,0.333,0.316,1,183cm/75kg,1993년 09월 23일,내야수(우투우타),서화초-동인천중-인천고-넥센,,0.649,장시윤2016
1023,256,장영석,2009,히어로즈,0.000,9,7,0,0,0,0,0,0,0,0,0,1,1,4,0,0.0,0.222,0,186cm/95kg,1990년 05월 14일,내야수(우투우타),신도초-성남중-부천고-(방송통신대)-히어로즈-넥센-경찰,13000만원,0.222,장영석2009
1024,256,장영석,2010,넥센,0.200,7,10,0,2,1,0,0,3,0,0,0,0,2,3,1,0.3,0.333,0,186cm/95kg,1990년 05월 14일,내야수(우투우타),신도초-성남중-부천고-(방송통신대)-히어로즈-넥센-경찰,13000만원,0.633,장영석2010
1025,256,장영석,2011,넥센,0.311,12,45,7,14,1,0,0,15,4,0,0,0,3,8,3,0.333,0.347,3,186cm/95kg,1990년 05월 14일,내야수(우투우타),신도초-성남중-부천고-(방송통신대)-히어로즈-넥센-경찰,13000만원,0.6799999999999999,장영석2011
1026,256,장영석,2015,넥센,0.143,5,7,1,1,1,0,0,2,0,0,0,0,0,0,1,0.286,0.143,1,186cm/95kg,1990년 05월 14일,내야수(우투우타),신도초-성남중-부천고-(방송통신대)-히어로즈-넥센-경찰,13000만원,0.429,장영석2015
1027,256,장영석,2016,넥센,0.250,16,20,2,5,1,0,1,9,3,0,1,3,1,5,0,0.45,0.375,0,186cm/95kg,1990년 05월 14일,내야수(우투우타),신도초-성남중-부천고-(방송통신대)-히어로즈-넥센-경찰,13000만원,0.825,장영석2016
1028,256,장영석,2018,넥센,0.143,7,21,2,3,2,0,0,5,2,0,0,2,0,8,0,0.238,0.217,0,186cm/95kg,1990년 05월 14일,내야수(우투우타),신도초-성남중-부천고-(방송통신대)-히어로즈-넥센-경찰,13000만원,0.455,장영석2018
1029,257,장준원,2016,LG,0.333,6,9,1,3,2,0,0,5,0,0,0,0,0,2,0,0.556,0.333,0,183cm/77kg,1995년 11월 21일,내야수(우투우타),경운초(김해리틀)-개성중-경남고,10000만원,0.889,장준원2016
1030,258,장진혁,2018,한화,0.000,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.333,0,184cm/83kg,1993년 09월 30일,외야수(우투좌타),광주화정초-충장중-광주제일고-단국대,7000만원,0.333,장진혁2018
1031,260,전병우,2018,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,182cm/90kg,1992년 10월 24일,내야수(우투우타),동삼초-경남중-개성고-동아대,9000만원,,전병우2018
1032,261,전준우,2008,롯데,0.000,9,6,0,0,0,0,0,0,0,2,1,0,2,0,0,0.0,0.25,0,184cm/97kg,1986년 02월 25일,외야수(우투우타),흥무초-경주중-경주고-건국대-롯데-경찰,10000만원,0.25,전준우2008
1033,261,전준우,2009,롯데,0.267,11,15,2,4,0,0,1,7,2,0,2,1,0,3,0,0.467,0.313,2,184cm/97kg,1986년 02월 25일,외야수(우투우타),흥무초-경주중-경주고-건국대-롯데-경찰,10000만원,0.78,전준우2009
1034,261,전준우,2010,롯데,0.316,9,19,5,6,2,0,1,11,5,0,0,1,1,4,0,0.579,0.364,0,184cm/97kg,1986년 02월 25일,외야수(우투우타),흥무초-경주중-경주고-건국대-롯데-경찰,10000만원,0.943,전준우2010
1035,261,전준우,2011,롯데,0.222,13,36,5,8,1,0,1,12,3,4,0,2,0,10,2,0.333,0.263,1,184cm/97kg,1986년 02월 25일,외야수(우투우타),흥무초-경주중-경주고-건국대-롯데-경찰,10000만원,0.5960000000000001,전준우2011
1036,261,전준우,2012,롯데,0.265,12,34,3,9,2,0,0,11,1,0,1,3,0,4,0,0.324,0.324,0,184cm/97kg,1986년 02월 25일,외야수(우투우타),흥무초-경주중-경주고-건국대-롯데-경찰,10000만원,0.648,전준우2012
1037,261,전준우,2013,롯데,0.200,9,30,1,6,0,0,0,6,2,0,0,3,0,2,1,0.2,0.265,0,184cm/97kg,1986년 02월 25일,외야수(우투우타),흥무초-경주중-경주고-건국대-롯데-경찰,10000만원,0.465,전준우2013
1038,261,전준우,2014,롯데,0.227,8,22,2,5,2,0,0,7,0,0,1,2,0,5,0,0.318,0.292,0,184cm/97kg,1986년 02월 25일,외야수(우투우타),흥무초-경주중-경주고-건국대-롯데-경찰,10000만원,0.61,전준우2014
1039,261,전준우,2017,롯데,0.417,9,24,3,10,1,0,1,14,5,1,1,1,0,4,1,0.583,0.44,0,184cm/97kg,1986년 02월 25일,외야수(우투우타),흥무초-경주중-경주고-건국대-롯데-경찰,10000만원,1.023,전준우2017
1040,261,전준우,2018,롯데,0.455,5,11,4,5,1,0,0,6,1,0,0,4,0,2,0,0.545,0.6,0,184cm/97kg,1986년 02월 25일,외야수(우투우타),흥무초-경주중-경주고-건국대-롯데-경찰,10000만원,1.145,전준우2018
1041,263,정경운,2018,한화,0.714,6,7,1,5,0,0,0,5,0,0,1,1,0,0,1,0.7140000000000001,0.75,0,179cm/76kg,1993년 08월 09일,내야수(우투우타),광주서석초-충장중-광주제일고-성균관대,,1.464,정경운2018
1042,264,정근우,2005,SK,0.283,14,46,7,13,2,0,0,15,1,4,0,1,0,10,0,0.326,0.298,0,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.624,정근우2005
1043,264,정근우,2006,SK,0.409,9,22,6,9,1,0,1,13,5,0,0,2,0,3,0,0.591,0.458,0,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,1.0490000000000002,정근우2006
1044,264,정근우,2007,SK,0.240,10,25,4,6,0,0,0,6,0,3,1,1,2,3,1,0.24,0.321,1,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.5609999999999999,정근우2007
1045,264,정근우,2008,SK,0.294,11,34,6,10,2,1,1,17,7,6,2,2,0,3,0,0.5,0.324,0,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.8240000000000001,정근우2008
1046,264,정근우,2009,SK,0.250,2,8,0,2,0,1,0,4,1,2,0,0,0,0,0,0.5,0.25,0,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.75,정근우2009
1047,264,정근우,2010,SK,0.250,7,16,3,4,3,0,0,7,3,1,0,1,0,3,0,0.438,0.294,0,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.732,정근우2010
1048,264,정근우,2011,SK,0.190,6,21,1,4,1,0,0,5,3,1,1,2,0,5,1,0.238,0.25,0,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.488,정근우2011
1049,264,정근우,2012,SK,0.324,13,37,5,12,3,0,0,15,3,5,1,3,1,4,0,0.405,0.39,0,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.795,정근우2012
1050,264,정근우,2013,SK,0.235,6,17,1,4,2,0,0,6,1,1,0,2,0,2,0,0.353,0.316,0,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.669,정근우2013
1051,264,정근우,2014,한화,0.292,8,24,1,7,2,0,0,9,1,0,1,2,0,2,1,0.375,0.346,0,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.721,정근우2014
1052,264,정근우,2016,한화,0.348,14,46,7,16,2,1,0,20,5,2,0,4,0,6,0,0.435,0.4,1,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.835,정근우2016
1053,264,정근우,2018,한화,0.250,5,16,1,4,1,0,0,5,3,0,0,1,0,1,0,0.313,0.294,0,172cm/80kg,1982년 10월 02일,내야수(우투우타),성북초(부산동래마린스리틀)-부산동성중-부산고-고려대-SK,14000만원,0.607,정근우2018
1054,265,정범모,2006,한화,0.500,3,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0.5,0.5,0,184cm/94kg,1987년 03월 26일,포수(우투우타),내덕초-청주중-청주기공고-(영남사이버대)-한화-상무-한화,9000만원,1.0,정범모2006
1055,265,정범모,2007,한화,0.000,5,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0,184cm/94kg,1987년 03월 26일,포수(우투우타),내덕초-청주중-청주기공고-(영남사이버대)-한화-상무-한화,9000만원,0.0,정범모2007
1056,265,정범모,2008,한화,0.000,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,184cm/94kg,1987년 03월 26일,포수(우투우타),내덕초-청주중-청주기공고-(영남사이버대)-한화-상무-한화,9000만원,0.0,정범모2008
1057,265,정범모,2012,한화,0.353,11,17,3,6,1,0,0,7,1,0,0,1,1,6,0,0.412,0.421,0,184cm/94kg,1987년 03월 26일,포수(우투우타),내덕초-청주중-청주기공고-(영남사이버대)-한화-상무-한화,9000만원,0.833,정범모2012
1058,265,정범모,2013,한화,0.235,11,17,1,4,2,0,0,6,4,0,0,2,1,4,0,0.353,0.35,0,184cm/94kg,1987년 03월 26일,포수(우투우타),내덕초-청주중-청주기공고-(영남사이버대)-한화-상무-한화,9000만원,0.703,정범모2013
1059,265,정범모,2014,한화,0.000,5,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0.0,0.1669999999999999,1,184cm/94kg,1987년 03월 26일,포수(우투우타),내덕초-청주중-청주기공고-(영남사이버대)-한화-상무-한화,9000만원,0.1669999999999999,정범모2014
1060,265,정범모,2018,NC,0.250,3,4,1,1,0,0,1,4,2,0,0,1,1,0,1,1.0,0.5,0,184cm/94kg,1987년 03월 26일,포수(우투우타),내덕초-청주중-청주기공고-(영남사이버대)-한화-상무-한화,9000만원,1.5,정범모2018
1061,266,정병곤,2013,삼성,0.000,10,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,2,176cm/72kg,1988년 03월 23일,내야수(우투우타),내당초(삼성리틀)-경복중-경북고-단국대-LG,3000만원,0.0,정병곤2013
1062,266,정병곤,2017,삼성,0.000,5,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,176cm/72kg,1988년 03월 23일,내야수(우투우타),내당초(삼성리틀)-경복중-경북고-단국대-LG,3000만원,0.0,정병곤2017
1063,269,정상호,2002,SK,0.158,13,19,3,3,1,0,1,7,2,0,0,3,1,5,0,0.368,0.304,5,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.6719999999999999,정상호2002
1064,269,정상호,2003,SK,0.150,12,20,1,3,0,0,0,3,1,0,0,1,1,8,1,0.15,0.227,2,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.377,정상호2003
1065,269,정상호,2007,SK,0.182,5,11,1,2,0,0,1,5,2,0,0,1,0,2,0,0.455,0.25,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.7050000000000001,정상호2007
1066,269,정상호,2008,SK,0.444,4,9,1,4,1,0,0,5,0,0,0,0,0,1,0,0.556,0.444,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,1.0,정상호2008
1067,269,정상호,2010,SK,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,,정상호2010
1068,269,정상호,2011,SK,0.308,6,13,3,4,1,0,1,8,2,1,0,4,0,5,1,0.615,0.471,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,1.086,정상호2011
1069,269,정상호,2012,SK,0.286,3,7,0,2,1,0,0,3,0,0,0,0,0,3,0,0.429,0.286,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.715,정상호2012
1070,269,정상호,2014,SK,0.200,6,15,2,3,0,0,0,3,2,0,0,3,0,3,0,0.2,0.333,1,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.5329999999999999,정상호2014
1071,269,정상호,2015,SK,0.357,11,28,3,10,4,0,1,17,8,0,0,1,1,5,3,0.607,0.4,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,1.007,정상호2015
1072,269,정상호,2016,LG,0.267,10,15,0,4,0,0,0,4,1,0,0,3,2,7,0,0.267,0.45,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.7170000000000001,정상호2016
1073,269,정상호,2017,LG,0.308,6,13,1,4,0,0,1,7,5,0,0,0,1,7,0,0.5379999999999999,0.357,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.895,정상호2017
1074,269,정상호,2018,LG,0.000,6,6,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.25,0,187cm/100kg,1982년 12월 24일,포수(우투우타),석천초-동인천중-동산고-SK-상무-SK,45000만원,0.25,정상호2018
1075,270,정성훈,2002,KIA,0.267,12,30,5,8,4,0,0,12,4,0,0,0,0,3,1,0.4,0.258,0,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.6579999999999999,정성훈2002
1076,270,정성훈,2003,현대,0.068,13,44,2,3,1,0,0,4,3,0,1,3,1,7,1,0.091,0.146,2,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.237,정성훈2003
1077,270,정성훈,2004,현대,0.311,13,45,4,14,5,0,1,22,7,0,0,4,0,4,3,0.489,0.3670000000000001,1,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.856,정성훈2004
1078,270,정성훈,2005,현대,0.216,12,37,4,8,0,0,1,11,6,0,0,5,0,6,2,0.297,0.31,3,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.607,정성훈2005
1079,270,정성훈,2006,현대,0.303,9,33,5,10,0,0,0,10,2,0,0,1,0,3,1,0.303,0.324,5,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.627,정성훈2006
1080,270,정성훈,2007,현대,0.290,11,31,2,9,2,0,1,14,6,0,0,5,0,5,0,0.452,0.389,1,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.841,정성훈2007
1081,270,정성훈,2008,우리,0.231,4,13,0,3,0,0,0,3,0,1,0,1,0,3,0,0.231,0.286,1,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.517,정성훈2008
1082,270,정성훈,2009,LG,0.212,10,33,2,7,2,1,0,11,10,1,1,2,1,2,3,0.333,0.278,0,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.611,정성훈2009
1083,270,정성훈,2010,LG,0.206,10,34,0,7,0,0,0,7,0,0,0,2,0,8,0,0.206,0.25,2,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.456,정성훈2010
1084,270,정성훈,2011,LG,0.270,11,37,2,10,1,0,0,11,7,0,0,1,0,2,0,0.297,0.282,0,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.579,정성훈2011
1085,270,정성훈,2012,LG,0.233,10,30,3,7,0,0,0,7,4,0,0,0,0,4,1,0.233,0.233,2,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.466,정성훈2012
1086,270,정성훈,2013,LG,0.161,11,31,2,5,1,0,0,6,5,0,0,4,0,7,2,0.194,0.257,0,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.451,정성훈2013
1087,270,정성훈,2014,LG,0.261,8,23,3,6,2,0,1,11,5,1,0,4,0,8,2,0.478,0.37,0,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.848,정성훈2014
1088,270,정성훈,2015,LG,0.269,9,26,2,7,0,0,2,13,7,0,1,1,0,5,1,0.5,0.296,1,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.7959999999999999,정성훈2015
1089,270,정성훈,2016,LG,0.278,8,18,2,5,1,0,0,6,2,2,1,4,1,5,0,0.333,0.435,0,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.768,정성훈2016
1090,270,정성훈,2017,LG,0.250,11,20,3,5,2,0,0,7,4,0,0,5,1,6,2,0.35,0.423,0,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.7729999999999999,정성훈2017
1091,270,정성훈,2018,KIA,0.286,5,7,2,2,1,0,0,3,1,0,1,3,0,0,0,0.429,0.5,0,182cm/83kg,1980년 06월 27일,내야수(우투우타),송정동초-무등중-광주제일고-해태-KIA-현대-우리-LG,15000만원,0.929,정성훈2018
1092,271,정수빈,2009,두산,0.250,11,24,8,6,0,0,0,6,2,3,1,6,2,2,1,0.25,0.438,0,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.688,정수빈2009
1093,271,정수빈,2010,두산,0.000,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.0,정수빈2010
1094,271,정수빈,2011,두산,0.200,11,20,2,4,0,0,0,4,0,1,0,1,0,2,2,0.2,0.238,0,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.438,정수빈2011
1095,271,정수빈,2012,두산,0.206,12,34,3,7,1,2,0,12,4,2,1,4,0,4,1,0.353,0.289,0,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.6419999999999999,정수빈2012
1096,271,정수빈,2013,두산,0.258,11,31,5,8,1,0,0,9,2,2,2,4,2,4,1,0.29,0.378,0,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.6679999999999999,정수빈2013
1097,271,정수빈,2014,두산,0.321,11,28,7,9,1,1,0,12,6,2,0,7,1,4,0,0.429,0.472,0,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.901,정수빈2014
1098,271,정수빈,2015,두산,0.238,11,42,5,10,0,3,0,16,5,1,2,1,1,3,0,0.381,0.273,0,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.654,정수빈2015
1099,271,정수빈,2016,두산,0.176,16,51,7,9,1,2,2,20,8,5,0,5,2,7,0,0.392,0.271,1,175cm/75kg,1990년 10월 07일,외야수(좌투좌타),신곡초-수원북중-유신고-두산-경찰,6000만원,0.6629999999999999,정수빈2016
1100,274,정의윤,2005,LG,0.235,13,34,1,8,1,0,0,9,4,0,0,2,1,10,1,0.265,0.297,0,185cm/90kg,1986년 07월 25일,외야수(우투우타),신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000만원,0.562,정의윤2005
1101,274,정의윤,2006,LG,0.393,8,28,4,11,2,0,1,16,3,2,0,1,0,2,0,0.5710000000000001,0.414,0,185cm/90kg,1986년 07월 25일,외야수(우투우타),신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000만원,0.985,정의윤2006
1102,274,정의윤,2008,LG,0.077,10,26,2,2,1,0,0,3,1,0,0,0,0,3,2,0.115,0.077,0,185cm/90kg,1986년 07월 25일,외야수(우투우타),신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000만원,0.192,정의윤2008
1103,274,정의윤,2011,LG,0.318,12,44,9,14,3,0,2,23,7,3,0,3,1,8,2,0.523,0.3670000000000001,0,185cm/90kg,1986년 07월 25일,외야수(우투우타),신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000만원,0.89,정의윤2011
1104,274,정의윤,2013,LG,0.212,11,33,2,7,3,0,0,10,1,1,1,5,0,4,2,0.303,0.316,1,185cm/90kg,1986년 07월 25일,외야수(우투우타),신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000만원,0.619,정의윤2013
